sentence id,codemixed text,monolingual text
2025-05-01T16:20:26.213687,mass Mass mass Mass mass Mass mass Mass mass Mass mass Mass mass Mass mass Mass,Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass Mass
2025-05-01T16:20:30.680326,I like karthick subburaj......direction...... karthick subburaj gets rocks,I like Karthick Subburaj's direction... Karthick Subburaj rocks.
2025-05-01T16:20:35.211925,Viswasam teaser ku wait panravan like podu,"I can't wait for the Viswasam teaser, like wow."
2025-05-01T16:20:39.933400,Anna veera maassu maranooo love you Thalaiva,"Brother, you're amazing as always, love you boss."
2025-05-01T16:20:44.200701,Who Is Biggest Fan Of Rajini Hit Like,Who is the biggest fan of Rajini's hit? Like this.
2025-05-01T16:20:47.687135,Ena da trailer evolo nala ah iruku,Why is the trailer so good?
2025-05-01T16:20:52.058561,1.56 yaru Instagram lae paathathu leak aanathu,Who leaked it on Instagram at 1.56?
2025-05-01T16:20:55.932164,Epppppaaaaaa verithanam da dei....... Marana massssssss,Why are you being so arrogant dude...... It's absolutely amazing.
2025-05-01T16:21:00.630532,Marana mass thalaivar intha Pongal ku PETTA sweet namaku,Our great leader gave us a sweet for this Pongal.
2025-05-01T16:21:04.642871,Thalaiva.. full Support from kerala Mohanlal Fans,Leader.. full support from Kerala Mohanlal fans.
2025-05-01T16:21:08.561389,Vijay sethupathi fans hit a like,Vijay Sethupathi fans hit a like.
2025-05-01T16:21:13.047462,Paaka dhana porom indha kaaliyoda aatatha,Only then we will see this dance of Kali.
2025-05-01T16:21:17.067590,Kola kandula irrukam veral level mass thalaiva,"You are looking extremely handsome, next level superstar."
2025-05-01T16:21:20.892118,Marana mass da Thalaivar lub,The leader is amazingly awesome.
2025-05-01T16:21:25.766187,Hey naathan 56 comment uh naanthan,"Hey Nathan, I'm the 56th comment."
2025-05-01T16:21:29.719473,Love You Super star ;) Mega Serapu,Love You Super star ;) Mega Charisma
2025-05-01T16:21:34.313734,Thalaivaaa!..therikka vittuta thalaivaaa!..vayasaanalum unnoda alagum stylum konjam kooda maarala,"Boss!.. You're still rocking it, boss!.. Even after all these years, your charm and style haven't changed a bit."
2025-05-01T16:21:37.897833,Vijay sethupathikaga vanthanu Evanavathu sonninga avlotha,"Vijay Sethupathi came for something, whatever they said was enough."
2025-05-01T16:21:41.577867,Thalaiva veriyans put a like....,Leader fanatics put a like....
2025-05-01T16:21:46.275213,THALAIVAAAA 2018 NAANGATAN 2019 naangathan !,"THALAIVAAAA in 2018, we were there in 2019 too!"
2025-05-01T16:21:50.710438,1st comment nice vera lvl rajini fans hit like,"First comment is nice, super level Rajinikanth fans hit like."
2025-05-01T16:21:54.790611,Wow! Back to Baasha mode..thalaivaaaa.petta paraakkkkk,Wow! Back to Baasha mode..boss..the roar is back.
2025-05-01T16:21:59.208506,Vera level i love u thalaivaa,"I love you very much, boss."
2025-05-01T16:22:04.419195,Bigil trailer pathutu vanthavanga yaaru... Ada like panungappaa namma Superstar ku,"""Who saw the Bigil trailer... Hey, you should like it for our Superstar."""
2025-05-01T16:22:09.095663,Q a q q q nhi upload krte ho yaar my rajni boss,"Why don't you upload Q A Q Q Q, my Rajni boss?"
2025-05-01T16:22:13.425201,Anyone here even in 2019 july,Is anyone here since July 2019?
2025-05-01T16:22:19.071142,Who wan anniyaan 2 like here,Who wants Anniyan 2 like here
2025-05-01T16:22:23.104848,Тут кто то на Русском разговаривает? Или Арм?,Is someone here speaking Russian? Or Armenian?
